河北频道,#genre#
定州新闻,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
定州新闻,rtmp://alivealone.litenews.cn/285/202304_1651887528174882816
定州生活,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
承德公共,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
清河经济,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清河新闻,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
丰宁综合,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
望都综合,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
红河新闻,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
沁阳公共,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
河源公共,https://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
山东文旅,rtmp://livealone.iqilu.com/iqilu/yspdhjOF03kn
山东少儿,rtmp://livealone.iqilu.com/iqilu/sepdhjOF03kn
山东新闻,rtmp://livealone.iqilu.com/iqilu/ggpdhjOF03kn
山东生活,rtmp://livealone.iqilu.com/iqilu/shpdhjOF03kn
山东综艺,rtmp://livealone.iqilu.com/iqilu/zypdhjOF03kn
山东农科,rtmp://livealone.iqilu.com/iqilu/nkpdhjOF03kn
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
山东齐鲁,rtmp://livealone.iqilu.com/iqilu/qlpdhjOF03kn
济南新闻,rtmp://tv.qntv.net/channellive/ch1?zguizd
济南新闻,rtmp://tv.qntv.net/channellive/ch1
镇江新闻,rtmp://tv.jjrm.org.cn/channellive/ch1?zsicd
镇江新闻,rtmp://tv.jjrm.org.cn/channellive/ch1
镇江新闻,rtmp://zjtv-wshls.homecdn.com/live/2aa50
南宁公共,rtmp://rtmp.nntv.cn/nnlive/NNTV_PUB_A
南宁新闻,rtmp://tv.qntv.net/channellive/ch1?zguizd
无锡生活,rtmp://zb.pzhgd.com:5935/live/ggpd
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
淳安电视台,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
黄花城水长城02,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
仙都风景区,http://gctxyc.liveplay.myqcloud.com/gc/xdfjq01_1/index.m3u8

熊猫频道,https://gcwbndks.v.kcdnvip.com/gcwbnd/ipanda1000_2/index.m3u8
熊猫频道,https://gcwbndks.v.kcdnvip.com/gcwbnd/xiongmao01_2/index.m3u8
熊猫频道,https://gcwbndks.v.kcdnvip.com/gcwbnd/xiongmao03_2/index.m3u8

广东4K,http://php.jdshipin.com:8880/iptv.php?id=gd4k
绚影4K,http://php.jdshipin.com:8880/iptv.php?id=xy4k
湖南4K,http://php.jdshipin.com:8880/iptv.php?id=hn4k
云南4K,http://php.jdshipin.com:8880/iptv.php?id=yn4k
百视通4K测试,http://php.jdshipin.com:8880/iptv.php?id=bst4k
百视通4K儿童,http://php.jdshipin.com:8880/iptv.php?id=bst4ket
百视通4K电影,http://php.jdshipin.com:8880/iptv.php?id=bst4kdy
百视通4K纪实,http://php.jdshipin.com:8880/iptv.php?id=bst4kjs

新闻频道,#genre#
凤凰资讯,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
凤凰资讯,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/2300.m3u8
凤凰资讯,https://edge1.laotv.la/live/PhoenixNews/index.m3u8
凤凰卫视,https://edge2.laotv.la/live/PhxChinese/index.m3u8
凤凰卫视,http://36.36.200.212:9901/tsfile/live/1011_1.m3u8
凤凰香港,http://113.117.74.29:8081/hls/38/index.m3u8
无线新闻,http://tvpo1.rbq.plus/news/news.stream/chunklist.m3u8
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/GeWKr?id=fct406
翡翠台,http://r.jdshipin.com/GeWKr?id=fct720
Channel [V],http://r.jdshipin.com/dMphc
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8

历年春晚,#genre#
春晚1983,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4	
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4	
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4	
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8	
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8	
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8	
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4	
春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8	
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8	
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8	
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8	
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8	
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8	
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8	
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8	
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8	

绝对有戏,#genre#
2023.12.10,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/12/11/2b2a52b011bf430ca96e91fe0e0ae3f8_1920_1080.mp4
2023.12.03,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/12/04/b0a8476ac9734a58b0f76db2ab12f782_1920_1080.mp4
2023.11.26,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/27/248968df83604d14ad55ebee0c080143_1920_1080.mp4
2023.11.19,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/20/5b38d8dc78b144c7b12bce4774b23ef3_1920_1080.mp4
2023.11.12,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/13/86c6b42548944f6b94b037a10a6d40ad_1920_1080.mp4
2023.11.05,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/06/29d345e25eaa454396ec87534832040d_1920_1080.mp4
男过女人关,#genre#
2023.12.02,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/12/04/e58079764c3646b7babb8f75306644b7_1920_1080.mp4
2023.11.25,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/27/4843cc62d5f64b0a85391c2f4b4e1c67_1920_1080.mp4
2023.11.18,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/20/bb977986ce3741179f90641e3c00a34c_1920_1080.mp4
2023.11.11,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/12/db626b542e834f72a6193481f181260f_1920_1080.mp4
2023.11.04,https://video.cmc.hebtv.com/0/0d91d6cfb98f5b206ac1e752757fc5a9/2023/11/06/54909e20cdb0450e91bb324707010cd0_1920_1080.mp4
